gid,state,county,ftr_type,ftr_name,ftr_azimut,topo_name,topo_date,topo_scale,compiledby,remarks,gda_id,scanid,dir,longitude,latitude
84325,CA,Siskiyou,"Prospect Pit",,0,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,,-122.93681975399994,41.57026021000007
365907,OR,Klamath,"Borrow Pit",,0,"Lost River",1986,24000,USGS,,5677544,280591,,-121.64941131599994,42.028947867000056
84326,CA,Siskiyou,"Prospect Pit",,0,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,,-122.9545414879999,41.58540814200006
84329,CA,Siskiyou,"Prospect Pit",,0,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,,-122.93202150199994,41.582068707000076
365909,OR,Klamath,"Borrow Pit",,0,Dairy,1985,24000,USGS,,5417736,279548,,-121.54704944399992,42.209658137000076
84330,CA,Siskiyou,"Prospect Pit",,0,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,,-122.9564196899999,41.58172160300006
84337,CA,Siskiyou,"Prospect Pit",,0,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,,-122.94647476699993,41.58520573900006
84342,CA,Siskiyou,"Prospect Pit",,0,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,,-122.94436800999989,41.58194823000008
84347,CA,Siskiyou,"Prospect Pit",,0,"Duzel Rock",1984,24000,"CA Dept Conserv",,5512971,290127,,-122.73279189899989,41.61729352800006
85703,CA,Siskiyou,Quarry,,0,"Fort Jones",1984,24000,"CA Dept Conserv",,5514055,290619,,-122.83962068799991,41.601737987000035
365911,OR,Klamath,"Borrow Pit",,0,"Lost River",1986,24000,USGS,,5677544,280591,,-121.70423552499994,42.04651114500007
494015,CA,Siskiyou,"Mine Shaft",,0,"Fort Jones",1955,62500,USGS,,5501793,297493,,-122.91641985099994,41.590947087000075
494057,CA,Siskiyou,"Mine Shaft",,0,"Fort Jones",1955,62500,USGS,,5501793,297493,,-122.92725591699991,41.59093281000008
365913,OR,Klamath,"Borrow Pit",,0,"Klamath Falls",1985,24000,USGS,,5419444,280412,,-121.85194296499992,42.19241236100004
494065,CA,Siskiyou,"Mine Shaft",,0,Yreka,1954,62500,USGS,,5505197,302030,,-122.7337037019999,41.61895952100008
494077,CA,Siskiyou,"Mine Shaft","Gibralter Mine",0,"Fort Jones",1955,62500,USGS,,5501793,297493,,-122.9400764529999,41.577198561000046
365914,OR,Klamath,"Borrow Pit",,0,"Lost River",1986,24000,USGS,,5677544,280591,,-121.6505762999999,42.031757535000054
494992,CA,Siskiyou,"Open Pit Mine","Providenoe Mine",0,"Fort Jones",1955,62500,USGS,,5501793,297493,,-122.9295687529999,41.58539342500006
495854,CA,Siskiyou,"Open Pit Mine or Quarry",,0,"Fort Jones",1955,62500,USGS,,5501793,297493,,-122.91602367099989,41.58424057600007
495870,CA,Siskiyou,"Open Pit Mine or Quarry",,0,"Fort Jones",1955,62500,USGS,,5501793,297493,,-122.95189999399992,41.59380482000006
365916,OR,Klamath,"Borrow Pit",,0,Dairy,1985,24000,USGS,,5417736,279548,,-121.54239464799991,42.20822532100004
495892,CA,Siskiyou,"Open Pit Mine or Quarry",,0,"Fort Jones",1955,62500,USGS,,5501793,297493,,-122.95370886099994,41.58112086500006
495894,CA,Siskiyou,"Open Pit Mine or Quarry",,0,"Fort Jones",1955,62500,USGS,,5501793,297493,,-122.94321734099992,41.575471073000074
495901,CA,Siskiyou,"Open Pit Mine or Quarry",,0,"Fort Jones",1955,62500,USGS,,5501793,297493,,-122.95003734099993,41.60236723100007
365917,OR,Klamath,"Borrow Pit",,0,Worden,1986,24000,USGS,,5422916,282147,,-121.87177898999994,42.048302593000074
495917,CA,Siskiyou,"Open Pit Mine or Quarry",,0,"Fort Jones",1955,62500,USGS,,5501793,297493,,-122.95823604299994,41.61227645400004
495923,CA,Siskiyou,"Open Pit Mine or Quarry",,0,"Fort Jones",1955,62500,USGS,,5501793,297493,,-122.92597100799992,41.58994771300007
365918,OR,Klamath,"Borrow Pit",,0,Altamont,1985,24000,USGS,,5416332,278830,,-121.67857748299991,42.13936505200007
501186,CA,Siskiyou,"Prospect Pit",,0,"Fort Jones",1955,62500,USGS,,5501793,297493,,-122.9444289629999,41.582053613000085
48459,CA,Siskiyou,Adit,,6,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,n,-122.94748039099994,41.584149972000034
365920,OR,Klamath,"Borrow Pit",,0,"Whiteline Reservoir",1985,24000,USGS,,5422770,282073,,-121.69226133099994,42.32469381000004
489563,CA,Siskiyou,Adit,,22,"Fort Jones",1955,62500,USGS,,5501793,297493,n,-122.92969962299992,41.59306718700009
489730,CA,Siskiyou,Adit,,18,"Fort Jones",1955,62500,USGS,,5501793,297493,n,-122.94947341999995,41.583747790000075
489761,CA,Siskiyou,Adit,,2,"Fort Jones",1955,62500,USGS,,5501793,297493,n,-122.95034906199993,41.578084672000045
489955,CA,Siskiyou,Adit,,1,"Fort Jones",1955,62500,USGS,,5501793,297493,n,-122.94655144199993,41.57922681400004
48570,CA,Siskiyou,Adit,,32,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,ne,-122.9589108099999,41.593494699000075
48662,CA,Siskiyou,Adit,,47,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,ne,-122.9484927179999,41.612821516000054
48807,CA,Siskiyou,Adit,,66,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,ne,-122.95236204199995,41.59618665800008
489736,CA,Siskiyou,Adit,,44,"Fort Jones",1955,62500,USGS,,5501793,297493,ne,-122.94124048499992,41.58223445200008
489907,CA,Siskiyou,Adit,,54,"Fort Jones",1955,62500,USGS,,5501793,297493,ne,-122.9492259559999,41.58266275500006
489935,CA,Siskiyou,Adit,,28,"Fort Jones",1955,62500,USGS,,5501793,297493,ne,-122.93676424299991,41.57852630000008
365929,OR,Klamath,"Borrow Pit",,0,Worden,1986,24000,USGS,,5422916,282147,,-121.7796274619999,42.09042190800005
489949,CA,Siskiyou,Adit,,26,"Fort Jones",1955,62500,USGS,,5501793,297493,ne,-122.92924752599993,41.592864932000055
489972,CA,Siskiyou,Adit,,44,Yreka,1954,62500,USGS,,5505197,302030,ne,-122.72939973299992,41.61523804400008
365930,OR,Klamath,"Borrow Pit",,0,Altamont,1985,24000,USGS,,5416332,278830,,-121.69673514999994,42.18073074400007
489991,CA,Siskiyou,Adit,,53,"Fort Jones",1955,62500,USGS,,5501793,297493,ne,-122.94625638899993,41.58529919800009
48571,CA,Siskiyou,Adit,,92,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,e,-122.94921181299992,41.61357939900006
365934,OR,Klamath,"Borrow Pit",,0,"Lost River",1986,24000,USGS,,5677544,280591,,-121.63769246999993,42.02000680400005
48655,CA,Siskiyou,Adit,,102,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,e,-122.94519293199994,41.600993849000076
48686,CA,Siskiyou,Adit,,78,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,e,-122.94762974299994,41.58356850000007
489752,CA,Siskiyou,Adit,,95,"Fort Jones",1955,62500,USGS,,5501793,297493,e,-122.93585052999993,41.57906881700006
489765,CA,Siskiyou,Adit,,100,"Fort Jones",1955,62500,USGS,,5501793,297493,e,-122.93525566499994,41.59760006000005
489865,CA,Siskiyou,Adit,,111,"Fort Jones",1955,62500,USGS,,5501793,297493,e,-122.93842034799991,41.59563700500007
365937,OR,Klamath,"Borrow Pit",,0,"Klamath Falls",1985,24000,USGS,,5419444,280412,,-121.85165073399992,42.197080002000064
489887,CA,Siskiyou,Adit,,84,"Fort Jones",1955,62500,USGS,,5501793,297493,e,-122.94875150199994,41.613526903000036
489892,CA,Siskiyou,Adit,,107,"Fort Jones",1955,62500,USGS,,5501793,297493,e,-122.9478934579999,41.583528879000085
365939,OR,Klamath,"Borrow Pit",,0,"Klamath Falls",1985,24000,USGS,,5419444,280412,,-121.8325062429999,42.176539657000035
489936,CA,Siskiyou,Adit,,108,"Fort Jones",1955,62500,USGS,,5501793,297493,e,-122.93964576999991,41.59386430600006
489956,CA,Siskiyou,Adit,,81,"Fort Jones",1955,62500,USGS,,5501793,297493,e,-122.9485627549999,41.61283089900007
489988,CA,Siskiyou,Adit,,97,"Fort Jones",1955,62500,USGS,,5501793,297493,e,-122.93556499399995,41.57939718300008
365940,OR,Klamath,"Borrow Pit",,0,"Lost River",1986,24000,USGS,,5677544,280591,,-121.66819087099992,42.04442480600005
48470,CA,Siskiyou,Adit,"Fino Mine",133,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,se,-122.92733433799992,41.58070494300006
48589,CA,Siskiyou,Adit,,135,Greenview,1984,24000,"CA Dept Conserv",,5514823,291013,se,-122.92772791499993,41.58063985400008
365941,OR,Klamath,"Borrow Pit",,0,"Hamaker Mtn.",1986,24000,USGS,,5418890,280129,,-121.91569479799995,42.028129523000075
489677,CA,Siskiyou,Adit,,131,"Fort Jones",1955,62500,USGS,,5501793,297493,se,-122.94005027799994,41.59544664800006
50676,CA,Siskiyou,"Cinder Pit",,0,"Bonita Butte",1988,24000,"CA Dept Conserv",,5508979,299982,,-121.74580514699994,41.63400335700004
50678,CA,Siskiyou,"Cinder Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.59818712899994,41.637884951000046
50688,CA,Siskiyou,"Cinder Pit",,0,"Bonita Butte",1988,24000,"CA Dept Conserv",,5508979,299982,,-121.73051694299994,41.715190643000085
50870,CA,Modoc,"Glory Hole",,0,Copic,1988,24000,"CA Dept Conserv",,5511495,289500,,-121.36344046099993,41.803493427000035
51451,CA,Modoc,"Gravel Pit",,0,"The Panhandle",1988,24000,"CA Dept Conserv",,5524533,295439,,-121.38359028799994,41.82650250200004
51456,CA,Modoc,"Gravel Pit",,0,"Caldwell Butte",1988,24000,"CA Dept Conserv",,5509793,288785,,-121.4142577099999,41.69223105900005
51457,CA,Modoc,"Gravel Pit",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.43270521199992,41.62381539200004
51467,CA,Modoc,"Gravel Pit",,0,"The Panhandle",1988,24000,"CA Dept Conserv",,5524533,295439,,-121.38665621199993,41.826486351000085
51468,CA,Modoc,"Gravel Pit",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.4323518469999,41.59810855900008
51469,CA,Modoc,"Gravel Pit",,0,"The Panhandle",1988,24000,"CA Dept Conserv",,5524533,295439,,-121.38508457099994,41.80275545300009
51470,CA,Modoc,"Gravel Pit",,0,Perez,1988,24000,"CA Dept Conserv",,5520593,294052,,-121.3495210449999,41.63066315700007
51471,CA,Modoc,"Gravel Pit",,0,Newell,1988,24000,"CA Dept Conserv",,5519557,293507,,-121.35847854999992,41.881532449000076
51473,CA,Modoc,"Gravel Pit",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.4347868299999,41.59560959600009
51474,CA,Modoc,"Gravel Pit",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.43422878399991,41.612917957000036
51475,CA,Modoc,"Gravel Pit",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.42640306899995,41.60842663500006
51481,CA,Modoc,"Gravel Pit",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.41330251799991,41.61856277500004
51483,CA,Modoc,"Gravel Pit",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.40053912199994,41.621677272000056
51485,CA,Modoc,"Gravel Pit",,0,Newell,1988,24000,"CA Dept Conserv",,5519557,293507,,-121.34021946899992,41.87928313300006
51486,CA,Modoc,"Gravel Pit",,0,"The Panhandle",1988,24000,"CA Dept Conserv",,5524533,295439,,-121.39444686199994,41.83065421200007
51488,CA,Modoc,"Gravel Pit",,0,"The Panhandle",1988,24000,"CA Dept Conserv",,5524533,295439,,-121.3767343319999,41.83327808000007
51490,CA,Modoc,"Gravel Pit",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.43028482999989,41.59811457600006
51495,CA,Modoc,"Gravel Pit",,0,"The Panhandle",1988,24000,"CA Dept Conserv",,5524533,295439,,-121.38235325499994,41.827564761000076
52280,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.50406636999992,41.64151067100005
52281,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.58958770099991,41.660013835000086
52282,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.53977702399993,41.664889921000054
52314,CA,Siskiyou,"Gravel Pit",,0,"Red Rock Lakes",1985,24000,"CA Dept Conserv",,5521531,294570,,-121.75297577499992,41.85153278300004
52315,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.58365945799994,41.66432845200006
52330,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.59310664599991,41.64780467500009
52339,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.5726534559999,41.644125588000065
52340,CA,Siskiyou,"Gravel Pit",,0,"Caldwell Butte",1988,24000,"CA Dept Conserv",,5509793,288785,,-121.4881127779999,41.641848363000065
52341,CA,Siskiyou,"Gravel Pit",,0,"Captain Jacks Stronghold",1985,24000,"CA Dept Conserv",,5510181,288944,,-121.5579243709999,41.87104241900005
52344,CA,Siskiyou,"Gravel Pit",,0,"Caldwell Butte",1988,24000,"CA Dept Conserv",,5509793,288785,,-121.4873536209999,41.63441151200004
52346,CA,Siskiyou,"Gravel Pit",,0,"Schonchin Butte",1988,24000,"CA Dept Conserv",,5523037,295115,,-121.59057641999993,41.65428078800005
52351,CA,Siskiyou,"Gravel Pit",,0,"Caldwell Butte",1988,24000,"CA Dept Conserv",,5509793,288785,,-121.45985671099993,41.655702628000085
52352,CA,Siskiyou,"Gravel Pit",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.4525105379999,41.58968995400005
55747,CA,Modoc,"Mine Shaft",,0,Perez,1988,24000,"CA Dept Conserv",,5520593,294052,,-121.3056124549999,41.656603629000074
60156,CA,Siskiyou,"Open Pit Mine",,0,"Caldwell Butte",1988,24000,"CA Dept Conserv",,5509793,288785,,-121.47666509499993,41.62584422500004
60188,CA,Siskiyou,"Open Pit Mine",,0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.48645381099993,41.624490671000046
60213,CA,Siskiyou,"Open Pit Mine",,0,"Caldwell Butte",1988,24000,"CA Dept Conserv",,5509793,288785,,-121.48635687699993,41.62545061700007
71734,CA,Modoc,"Prospect Pit",,0,"Caldwell Butte",1988,24000,"CA Dept Conserv",,5509793,288785,,-121.40000533699993,41.63002298500004
71744,CA,Modoc,"Prospect Pit",,0,"Caldwell Butte",1988,24000,"CA Dept Conserv",,5509793,288785,,-121.4454249179999,41.658490817000086
85297,CA,Modoc,Quarry,,0,Copic,1988,24000,"CA Dept Conserv",,5511495,289500,,-121.29720532099992,41.76130306600004
85298,CA,Modoc,Quarry,,0,Copic,1988,24000,"CA Dept Conserv",,5511495,289500,,-121.36537997099992,41.80233756000007
85299,CA,Modoc,Quarry,,0,Copic,1988,24000,"CA Dept Conserv",,5511495,289500,,-121.29680422899992,41.75970096700007
85300,CA,Modoc,Quarry,,0,Copic,1988,24000,"CA Dept Conserv",,5511495,289500,,-121.29724954799991,41.76245490300005
85847,CA,Siskiyou,"Quarry - Pumice","Pumice Mine",0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.49053104899991,41.62133903100005
85848,CA,Siskiyou,"Quarry - Pumice","Pumice Mine",0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.47830019799994,41.621307484000056
85851,CA,Siskiyou,"Quarry - Pumice","Pumice Mine",0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.47187993699993,41.610092026000075
85852,CA,Siskiyou,"Quarry - Pumice","Pumice Mine",0,"West of Kephart",1988,24000,"CA Dept Conserv",,5525889,295716,,-121.48449135899995,41.62358434500004
490431,CA,Modoc,"Cinder Pit",,0,"Timber Mtn",1952,62500,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Cinder Pit.",5504793,301831,,-121.38192387299989,41.67886142700007
490460,CA,Siskiyou,"Cinder Pit",,0,"Mt. Dome",1950,62500,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Cinder Pit.",5657767,298285,,-121.56533084799992,41.98802085900007
490466,CA,Siskiyou,"Cinder Pit",,0,"Mt. Dome",1950,62500,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Cinder Pit.",5657767,298285,,-121.56544511999994,41.98404150500005
490790,CA,Modoc,"Gravel Pit",,0,"Timber Mtn",1952,62500,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Gravel Pit.",5504793,301831,,-121.43493179799992,41.606120428000054
495408,CA,Modoc,"Open Pit Mine or Quarry",,0,Tulelake,1951,62500,USGS,,5504893,301877,,-121.29668138999995,41.759536231000084
501822,CA,Siskiyou,Quarry,"Cinder Quarry",0,"Medicine Lake",1952,62500,USGS,,5502929,298160,,-121.52349684699993,41.71673122300007
487480,CA,Modoc,Adit,"Fern Cave",131,Tulelake,1951,62500,USGS,,5504893,301877,se,-121.45493808399993,41.81221655600007
487486,CA,Modoc,Adit,"Damons Cave",185,Hackamore,1952,62500,USGS,,5502013,297620,s,-121.17876723799992,41.51913066000009
50412,CA,Siskiyou,"Borrow Pit",,0,"Red Rock Lakes",1985,24000,"CA Dept Conserv",,5521531,294570,,-121.7856171059999,41.83675788100004
501912,CA,Siskiyou,"Quarry - Pumice","Pumice Mine",0,"Medicine Lake",1952,62500,USGS,,5502929,298160,,-121.51639367999991,41.60976302900008
489911,CA,Siskiyou,Adit,,92,"Medicine Lake",1952,62500,USGS,,5502929,298160,e,-121.52495842299993,41.62595996400006
489984,CA,Siskiyou,Adit,,91,"Medicine Lake",1952,62500,USGS,,5502929,298160,e,-121.5249530769999,41.62520483600008
367208,OR,Klamath,"Cinder Pit",,0,Chiloquin,1988,24000,USGS,,5417330,279337,,-121.79162443299992,42.54697521400004
367230,OR,Klamath,"Cinder Pit",,0,Chiloquin,1988,24000,USGS,,5417330,279337,,-121.81252561799994,42.618914887000074
367249,OR,Klamath,"Cinder Pit",,0,"Buttes of the Gods",1988,24000,USGS,,5417114,279222,,-121.54696814099992,42.59563060700009
368157,OR,Klamath,"Gravel Pit",,0,"Sprague River West",1985,24000,USGS,,5421818,281585,,-121.54445998299991,42.41293212000005
368162,OR,Klamath,"Gravel Pit",,0,"Sprague River West",1985,24000,USGS,,5421818,281585,,-121.5624662329999,42.435214328000086
368164,OR,Klamath,"Gravel Pit",,0,"Applegate Butte",1988,24000,USGS,,5416414,278871,,-121.7422722899999,42.632126896000045
368168,OR,Klamath,"Gravel Pit",,0,"Swan Lake Point",1985,24000,USGS,,5422088,281723,,-121.72867472899992,42.489994599000056
368169,OR,Klamath,"Gravel Pit",,0,"Swan Lake Point",1985,24000,USGS,,5422088,281723,,-121.68255918199992,42.40457092100007
370015,OR,Klamath,"Open Pit Mine","Burnt Butte Open Pit",0,"Soloman Butte",1988,24000,USGS,,5421776,281564,,-121.80941740999992,42.701549371000056
374769,OR,Klamath,Quarry,,0,"S'Ocholis Canyon",1988,24000,USGS,,5421760,281346,,-121.70794569999993,42.61858797700006
374789,OR,Klamath,Quarry,,0,"S'Ocholis Canyon",1988,24000,USGS,,5421760,281346,,-121.71096285699991,42.61959210900005
374800,OR,Klamath,Quarry,"Lone Pine Quarry",0,"S'Ocholis Canyon",1988,24000,USGS,,5421760,281346,,-121.63243793899994,42.533752554000046
374801,OR,Klamath,Quarry,,0,"S'Ocholis Canyon",1988,24000,USGS,,5421760,281346,,-121.67898152899994,42.54535061800004
553092,OR,Klamath,"Gravel Pit",,0,"Calimus Butte",1956,62500,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Gravel Pit.",5544336,282295,,-121.6786988419999,42.545073615000035
553099,OR,Klamath,"Gravel Pit",,0,"Calimus Butte",1956,62500,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Gravel Pit.",5544336,282295,,-121.63137176499993,42.53456502500006
554308,OR,Klamath,Quarry,,0,Chiloquin,1957,62500,USGS,,5544394,282335,,-121.81279299499994,42.619078450000075
368318,OR,Lake,"Gravel Pit",,0,"Cougar Peak",2004,24000,USGS,,5417554,279454,,-120.70906152299995,42.34579057700006
367181,OR,Klamath,"Cinder Pit",,0,"Horsefly Mountain",1988,24000,USGS,,5419128,280250,,-121.1141879359999,42.32761674000005
367182,OR,Klamath,"Cinder Pit",,0,"Ferguson Mountain",1988,24000,USGS,,5418340,279851,,-121.2097755129999,42.44304921400004
367190,OR,Klamath,"Cinder Pit",,0,"Ponina Butte",1988,24000,USGS,,5420918,281125,,-121.1725788039999,42.51333709000005
367193,OR,Klamath,"Cinder Pit",,0,"Campbell Reservoir",1988,24000,USGS,,5417166,279249,,-120.9765448949999,42.488435146000086
367200,OR,Klamath,"Cinder Pit",,0,"Horsefly Mountain",1988,24000,USGS,,5419128,280250,,-121.02766764099994,42.31583936000004
367203,OR,Klamath,"Cinder Pit",,0,Bly,2004,24000,USGS,,5416840,279080,,-121.01361653499993,42.376029337000034
367209,OR,Klamath,"Cinder Pit","Schonchin Cinder Pit",0,Yonna,1988,24000,USGS,"Symbolized as Open Pit Mine or Quarry, but labeled Cinder Pit. Named on 1998 map.",5422950,282164,,-121.43013184599994,42.37152659900005
367211,OR,Klamath,"Cinder Pit",,0,"Campbell Reservoir",1988,24000,USGS,,5417166,279249,,-120.9993743959999,42.46609676600008
367212,OR,Klamath,"Cinder Pit",,0,Beatty,1988,24000,USGS,,5416600,278964,,-121.27924436099994,42.43420212700005
367214,OR,Klamath,"Cinder Pit",,0,"Ferguson Mountain",2004,24000,USGS,,5418342,279852,,-121.21026092699992,42.44438876500004
367219,OR,Klamath,"Cinder Pit",,0,Yonna,1988,24000,USGS,,5422950,282164,,-121.43398787399991,42.36601595500008
367228,OR,Klamath,"Cinder Pit",,0,"Ferguson Mountain",1988,24000,USGS,,5418340,279851,,-121.17244276399992,42.405338725000036
367229,OR,Klamath,"Cinder Pit",,0,Bly,1988,24000,USGS,,5416838,279079,,-121.01289429399992,42.37625427100005
367231,OR,Klamath,"Cinder Pit",,0,"Cooks Mtn",1988,24000,USGS,,5417508,279430,,-121.45161047499994,42.548384027000054
367232,OR,Klamath,"Cinder Pit",,0,"Ferguson Mountain",2004,24000,USGS,,5418342,279852,,-121.23545628999995,42.445521900000074
367236,OR,Klamath,"Cinder Pit",,0,"Dry Prairie",1988,24000,USGS,,5418060,279711,,-121.20174615199994,42.372423894000065
367239,OR,Klamath,"Cinder Pit",,0,"Campbell Reservoir",1988,24000,USGS,,5417166,279249,,-120.95627759799993,42.42129246700006
367242,OR,Klamath,"Cinder Pit",,0,"Ponina Butte",1988,24000,USGS,,5420918,281125,,-121.19739550399993,42.51225073200004
365902,OR,Klamath,"Borrow Pit",,0,"Lake of the Woods South",1985,24000,USGS,,5419500,280441,,-122.2346915249999,42.327514147000045
365854,OR,Klamath,"Borrow Pit",,0,"Whiteline Reservoir",1985,24000,USGS,,5422770,282073,,-121.74542939799994,42.27336840700008
365863,OR,Klamath,"Borrow Pit",,0,"Spencer Creek",1986,24000,USGS,,5421806,281579,,-122.00410488599994,42.22930830100006
365866,OR,Klamath,"Borrow Pit",,0,Wocus,1985,24000,USGS,,5422876,282127,,-121.79682224099992,42.30221977200006
365870,OR,Klamath,"Borrow Pit",,0,"Howard Bay",1985,24000,USGS,,5419138,280255,,-121.91861721999993,42.28073217600007
365873,OR,Klamath,"Borrow Pit",,0,"Shoalwater Bay",1985,24000,USGS,,5421622,281487,,-121.99503913799992,42.40851873200006
365892,OR,Klamath,"Borrow Pit",,0,"Mares Egg Spring",1985,24000,USGS,,5419976,280637,,-122.07590278899994,42.647003744000074
365896,OR,Klamath,"Borrow Pit",,0,"Pelican Bay",1985,24000,USGS,,5420800,281063,,-122.01430514399993,42.385982600000034
365898,OR,Klamath,"Borrow Pit",,0,Wocus,1985,24000,USGS,,5422876,282127,,-121.79714204099992,42.30119184500006
365901,OR,Klamath,"Borrow Pit",,0,Keno,1985,24000,USGS,,5419406,280393,,-121.93895000299995,42.23759567400003
365905,OR,Klamath,"Borrow Pit",,0,"Howard Bay",1985,24000,USGS,,5419138,280255,,-121.95609153999993,42.286914926000065
365910,OR,Klamath,"Borrow Pit",,0,"Howard Bay",1985,24000,USGS,,5419138,280255,,-121.91957188099991,42.27825964400006
365915,OR,Klamath,"Borrow Pit",,0,Wocus,1985,24000,USGS,,5422876,282127,,-121.81376945499994,42.26498641300009
365919,OR,Klamath,"Borrow Pit",,0,"Pelican Bay",1985,24000,USGS,,5420800,281063,,-122.04164425399989,42.429428236000035
365926,OR,Klamath,"Borrow Pit",,0,Wocus,1985,24000,USGS,,5422876,282127,,-121.80276436399993,42.26117529600003
365927,OR,Klamath,"Borrow Pit",,0,"Pelican Bay",1985,24000,USGS,,5420800,281063,,-122.0634952609999,42.42473219000004
365928,OR,Klamath,"Borrow Pit",,0,"Howard Bay",1985,24000,USGS,,5419138,280255,,-121.9302136309999,42.28068321900008
365933,OR,Klamath,"Borrow Pit",,0,"Lake of the Woods North",1985,24000,USGS,,5419492,280439,,-122.15151083299992,42.433896049000055
365935,OR,Klamath,"Borrow Pit",,0,"Howard Bay",1985,24000,USGS,,5419138,280255,,-121.92048260399991,42.280516479000084
365936,OR,Klamath,"Borrow Pit",,0,"Pelican Bay",1985,24000,USGS,,5420800,281063,,-122.11296526599995,42.44669741200005
365945,OR,Klamath,"Borrow Pit",,0,"Aspen Lake",1985,24000,USGS,,5416452,278890,,-122.00468048699992,42.26102249200005
365950,OR,Klamath,"Borrow Pit",,0,Wocus,1985,24000,USGS,,5422876,282127,,-121.81349893099991,42.32479133900006
367185,OR,Klamath,"Cinder Pit",,0,"Crystal Spring",1985,24000,USGS,,5417718,279522,,-122.10824530499991,42.608267771000044
367189,OR,Klamath,"Cinder Pit",,0,"Mares Egg Spring",1985,24000,USGS,,5419976,280637,,-122.11642474099995,42.711750029000086
367191,OR,Klamath,"Cinder Pit",,0,Keno,1985,24000,USGS,,5419406,280393,,-121.9758606179999,42.24267370200005
367192,OR,Klamath,"Cinder Pit","Pelican Cinder Pit",0,"Pelican Bay",1985,24000,USGS,,5420800,281063,,-122.1153725659999,42.442405532000066
367199,OR,Klamath,"Cinder Pit",,0,"Crystal Spring",1985,24000,USGS,,5417718,279522,,-122.09242131799994,42.56666337100006
367205,OR,Klamath,"Cinder Pit","Long Rifle Cinder Pit",0,"Pelican Bay",1985,24000,USGS,,5420800,281063,,-122.05923460399993,42.40812525500007
367218,OR,Klamath,"Cinder Pit",,0,"Shoalwater Bay",1985,24000,USGS,,5421622,281487,,-121.94501392099994,42.38577070400004
367220,OR,Klamath,"Cinder Pit","Threemile Cinder Pit",0,"Mares Egg Spring",1985,24000,USGS,,5419976,280637,,-122.1096848009999,42.64832987500006
367224,OR,Klamath,"Cinder Pit",,0,"Fort Klamath",1985,24000,USGS,,5418492,279927,,-121.9299121649999,42.63640840700003
367235,OR,Klamath,"Cinder Pit",,0,"Aspen Lake",1985,24000,USGS,,5416452,278890,,-122.0548889339999,42.25564411500005
367237,OR,Klamath,"Cinder Pit","Odessa Cinder Pit",0,"Pelican Bay",1985,24000,USGS,,5420800,281063,,-122.05605373999992,42.40896472900005
